HOUR,TOTALLOAD,COAL,HYDRO,NATURALGAS,NGPRICE,NUCLEAR,OTHER,PETROLEUM,SOLAR,WIND,PRICE
8479,25.00318,0.017,3.785,22.702,3.675,2.262,0.577,0.084,1.091,4.608,96.4880635645676
8480,24.98242,0.018,3.415,21.467,3.6775,2.261,0.68,0.085,0.058,4.749,78.82929831348946
8481,25.73944,0.019,2.919,19.574,3.68,2.261,0.493,0.084,-0.019,4.861,66.75422315816742
8482,26.84393,0.018,2.298,16.979,3.6825,2.262,0.295,0.083,-0.016,4.77,58.763982949157665
8483,27.94066,0.019,1.604,14.206,3.685,2.268,-0.068,0.085,-0.016,4.886,49.96035770106438
8484,28.790380000000003,0.017,1.31,12.988,3.6875,2.266,-0.089,0.084,-0.016,5.269,44.87941396658773
8485,29.44472,0.018,1.164,12.363,3.69,2.265,-0.202,0.085,-0.016,5.1,44.25730617430746
8486,30.30596,0.018,0.958,11.029,3.6925,2.266,-0.043,0.085,-0.017,4.874,57.37236485530227
8487,31.49354,0.019,0.95,10.562,3.695,2.265,-0.258,0.084,-0.017,4.776,82.39887498599627
8488,32.784949999999995,0.017,0.949,10.211,3.6975,2.265,-0.159,0.085,-0.018,4.857,129.8260544902557
8489,34.66879,0.02,1.021,10.391,3.7,2.267,-0.028,0.085,-0.018,4.766,175.3301087493038
8490,36.57889,0.019,1.564,11.165,3.7,2.261,0.146,0.085,-0.019,4.36,153.18944909776775
8491,38.32843,0.02,1.346,10.806,3.7,2.261,0.027,0.085,1.616,4.302,141.7718583369567
8492,39.60069,0.018,0.775,11.362,3.7,2.261,-0.745,0.085,5.821,3.553,134.2970978515317
8493,40.17745,0.02,0.695,10.369,3.7,2.262,-0.5,0.085,8.508,3.627,114.51352196881552
8494,39.780080000000005,0.019,0.718,10.213,3.7,2.263,-0.465,0.085,10.282,3.172,108.03473186544284
8495,38.3293,0.019,0.866,11.603,3.7,2.265,-0.653,0.085,10.958,2.493,91.72415287027007
8496,37.31046,0.018,1.353,12.259,3.7,2.265,-0.215,0.084,11.295,2.516,85.28658010705517
8497,35.43115,0.019,1.679,13.74,3.7,2.267,-0.109,0.085,11.585,2.548,83.68137370113986
8498,32.93361,0.02,2.074,15.035,3.7,2.268,-0.097,0.085,10.969,2.954,79.93145386467889
8499,30.39266,0.017,2.468,16.653,3.7,2.266,-0.066,0.084,10.426,3.334,80.9201164040169
8500,28.60788,0.019,3.034,17.579,3.7,2.265,-0.229,0.084,9.711,3.921,82.82021087218911
8501,26.87466,0.019,3.402,17.426,3.7,2.261,0.4,0.084,8.276,4.394,97.23138742974967
8502,25.60945,0.019,3.642,18.802,3.7,2.26,0.566,0.084,5.088,4.793,123.10726818865083
8503,24.75889,0.019,4.067,19.774,3.7,2.259,0.786,0.084,0.971,4.331,95.07205831377536
8504,24.376,0.018,3.771,18.829,3.7,2.258,0.786,0.083,-0.043,4.546,66.93564588979528
8505,24.51142,0.02,3.073,17.849,3.7,2.259,0.577,0.085,-0.04,4.618,53.44952042249108
8506,24.61973,0.017,2.041,16.667,3.7,2.261,0.285,0.085,-0.036,4.773,42.66895763283544
8507,24.97223,0.015,1.727,14.204,3.7,2.262,-0.26,0.085,-0.039,4.824,38.92291316751087
8508,25.59193,0.013,1.527,12.709,3.7,2.261,0.02,0.085,-0.038,4.933,36.78185365832237
8509,26.19116,0.014,1.367,12.449,3.7,2.263,-0.059,0.086,-0.04,4.673,37.72758262171365
8510,27.08971,0.014,1.207,11.187,3.7,2.262,-0.077,0.086,-0.039,4.498,50.49831457724018
8511,28.4363,0.012,1.16,10.851,3.7,2.265,-0.071,0.086,-0.04,3.931,86.1922543416296
8512,30.12555,0.019,1.15,10.486,3.7,2.265,-0.115,0.086,-0.04,3.557,131.0994460832288
8513,32.147,0.019,1.086,9.987,3.7,2.261,-0.019,0.086,-0.041,3.568,174.06183818247524
8514,34.0989,0.017,1.01,10.322,3.697666666666666,2.259,-0.286,0.086,-0.043,2.804,150.70636040457038
8515,36.12761,0.018,0.624,10.598,3.6953333333333336,2.258,-0.445,0.086,1.406,1.905,138.53398575250253
8516,37.46348,0.019,0.549,10.14,3.693,2.26,-0.441,0.087,4.155,1.391,131.30871612459387
8517,38.7075,0.019,0.435,9.749,3.690666666666667,2.262,-0.64,0.086,7.067,0.779,110.34262610205292
8518,38.76656,0.021,0.445,8.846,3.6883333333333335,2.265,-0.223,0.086,8.856,0.691,107.1610017615212
8519,37.56269,0.02,0.581,9.736,3.686,2.265,-0.281,0.086,9.771,0.725,90.67146366351444
8520,36.44184,0.017,0.675,11.267,3.683666666666667,2.264,-0.144,0.085,9.243,0.725,79.71368568803615
8521,34.78297,0.018,0.928,12.487,3.681333333333334,2.267,0.137,0.085,9.345,0.831,76.68040501836097
8522,32.388709999999996,0.021,1.676,13.578,3.679,2.265,-0.05,0.085,8.847,1.059,76.06178506010346
8523,30.07127,0.021,1.702,14.756,3.6766666666666663,2.262,0.011,0.085,8.828,1.756,76.6934705553351
8524,28.32082,0.021,2.455,16.227,3.6743333333333337,2.26,-0.372,0.085,8.174,2.419,80.64579549000526
8525,26.68594,0.021,2.912,15.386,3.672,2.26,0.095,0.085,6.821,3.284,99.6842759093056
8526,25.39572,0.019,3.223,17.532,3.669666666666666,2.258,0.679,0.085,3.491,3.563,140.96915824972066
8527,24.55234,0.018,3.437,17.723,3.6673333333333336,2.259,0.957,0.085,0.749,3.704,137.2529541421463
8528,24.02378,0.019,3.4,17.112,3.665,2.26,0.873,0.084,-0.038,4.248,88.42408057907684
8529,23.93751,0.018,2.871,15.96,3.662666666666667,2.256,0.593,0.085,-0.034,4.183,69.91220773476712
8530,23.65738,0.018,2.016,15.656,3.6603333333333334,2.257,-0.038,0.085,-0.031,4.074,64.62650599817707
8531,23.83399,0.018,1.479,14.476,3.658,2.261,0.226,0.085,-0.032,3.967,64.45264024026514
8532,24.47991,0.018,0.988,14.027,3.655666666666667,2.264,-0.121,0.051,-0.031,3.903,61.06393267493816
8533,25.38891,0.018,0.767,12.874,3.6533333333333338,2.266,-0.105,0.085,-0.032,3.843,63.455230434647866
8534,26.72725,0.018,0.697,11.69,3.651,2.266,-0.032,0.085,-0.031,3.859,68.49177348839045
8535,28.53759,0.018,0.686,10.991,3.6486666666666663,2.268,-0.063,0.085,-0.031,3.546,101.79768187731368
8536,30.73521,0.018,0.71,10.794,3.6463333333333336,2.269,-0.078,0.086,-0.031,3.304,142.6132567731119
8537,33.075089999999996,0.018,0.768,10.593,3.644,2.263,0.012,0.086,-0.032,3.153,181.7365124560932
8538,35.337849999999996,0.018,1.09,10.321,3.6416666666666666,2.262,0.012,0.086,-0.034,2.696,166.14329233948874
8539,37.55749,0.02,0.636,10.538,3.6393333333333335,2.262,-0.433,0.086,1.503,2.185,141.0476898776774
8540,39.03665,0.021,0.45,9.234,3.637,2.264,-0.83,0.086,6.002,2.021,133.90014912227574
8541,40.360339999999994,0.019,0.423,9.304,3.634666666666667,2.265,-1.102,0.086,8.08,1.481,116.12055533540942
8542,40.50778,0.018,0.432,9.012,3.6323333333333334,2.266,-0.807,0.086,9.625,0.806,106.20965350998218
8543,39.3533,0.019,0.523,9.265,3.63,2.267,-0.445,0.085,10.366,0.642,93.740508472534
8544,38.31945,0.017,0.918,9.201,3.627666666666667,2.269,-0.194,0.085,11.05,0.623,88.1307426652745
8545,36.26934,0.018,1.292,11.438,3.6253333333333337,2.269,0.145,0.085,10.593,0.699,82.62381259924133
8546,33.27366000000001,0.018,1.488,13.667,3.623,2.267,-0.047,0.085,10.475,0.754,77.5898162179598
8547,30.424709999999997,0.019,1.725,15.03,3.6206666666666663,2.27,-0.086,0.085,10.483,1.038,78.2698054462843
8548,27.96052,0.017,1.895,16.71,3.6183333333333336,2.27,-0.043,0.085,9.593,1.763,83.11972169858728
8549,26.37459,0.018,2.761,17.6,3.616,2.266,0.102,0.085,7.758,2.544,96.70098752728988
8550,25.30702,0.017,3.256,18.778,3.6136666666666666,2.264,0.662,0.083,4.569,3.353,119.9006477042894
8551,24.70761,0.017,3.67,20.044,3.6113333333333335,2.265,1.247,0.084,0.704,3.423,109.52672207173076
8552,24.81712,0.017,3.262,19.577,3.609,2.264,0.997,0.084,0.08,3.728,84.18924108856383
8553,25.85126,0.017,2.737,18.775,3.606666666666667,2.265,0.233,0.085,-0.004,3.832,73.2668397153163
8554,27.31646,0.017,1.965,16.78,3.6043333333333334,2.265,0.132,0.084,-0.001,3.843,68.09798041848839
8555,28.890880000000003,0.017,1.551,14.496,3.6020000000000003,2.266,-0.039,0.085,-0.001,3.899,61.2132451885788
8556,30.07341,0.018,1.249,13.064,3.599666666666667,2.266,-0.205,0.085,-0.001,4.039,59.20870946828088
8557,31.16964,0.017,1.102,11.863,3.5973333333333333,2.266,-0.439,0.085,-0.001,4.189,61.60858840693543
8558,32.56049,0.016,1.055,10.883,3.595,2.269,-0.53,0.085,0.0,4.159,68.01925502197484
8559,34.24699,0.017,1.017,10.254,3.5926666666666667,2.271,-0.428,0.085,0.0,3.942,84.86242073617724
8560,36.32065,0.017,1.066,10.369,3.5903333333333336,2.271,-0.459,0.086,0.0,3.518,118.28984969144872
8561,38.52111,0.018,1.184,10.569,3.588,2.271,-0.052,0.086,-0.002,3.299,156.6485776928874
8562,40.55082,0.015,1.647,11.116,3.5856666666666666,2.27,0.103,0.086,0.0,2.812,148.08395211901984
8563,42.36571,0.016,1.35,11.81,3.5833333333333335,2.268,0.177,0.086,0.939,2.091,128.29328984336848
8564,43.22739,0.016,0.715,12.4,3.581,2.267,-0.621,0.085,4.364,1.41,127.81299295345772
8565,43.76196,0.016,0.669,12.422,3.578666666666667,2.268,-1.046,0.086,7.895,0.987,115.90572136834136
8566,43.21183,0.016,0.701,11.621,3.576333333333334,2.268,-0.654,0.086,9.811,0.994,111.4787188319082
8567,41.44465,0.016,1.248,12.039,3.574,2.268,-0.503,0.085,10.27,1.03,99.37341578172229
8568,40.26269,0.016,1.345,13.238,3.5716666666666668,2.268,-0.364,0.079,11.198,0.912,79.46419483051983
8569,37.88988,0.016,1.463,14.415,3.5693333333333332,2.267,-0.02,0.054,11.322,1.162,78.15290764407732
8570,34.62516,0.016,2.065,15.658,3.567,2.267,-0.029,0.085,11.026,1.623,77.0430290318375
8571,31.48423,0.017,2.391,16.461,3.5646666666666667,2.268,-0.017,0.086,10.396,2.34,76.8265618726477
8572,28.42341,0.017,2.767,17.752,3.5623333333333336,2.269,0.363,0.085,9.127,2.629,79.57790929215047
8573,26.71105,0.017,3.382,18.255,3.56,2.264,0.357,0.086,7.331,3.252,90.3315105711858
8574,25.53732,0.016,3.93,19.791,3.5576666666666665,2.264,0.42,0.085,3.842,4.08,120.58692057009937
8575,24.85247,0.016,4.177,20.093,3.5553333333333335,2.264,0.537,0.086,0.729,4.431,123.46936625890172
8576,24.90691,0.015,3.846,19.128,3.553,2.265,0.554,0.085,-0.045,4.513,104.2155536105301
8577,25.89629,0.016,3.122,18.588,3.550666666666667,2.266,0.069,0.085,-0.042,4.689,87.35422901443147
8578,27.07941,0.016,2.391,16.849,3.5483333333333333,2.265,0.107,0.085,-0.038,5.007,78.9805761939207
8579,28.33554,0.015,1.778,14.821,3.5460000000000003,2.265,-0.121,0.086,-0.038,4.606,73.67336614752365
8580,29.0886,0.016,1.633,12.69,3.5436666666666667,2.264,-0.04,0.086,-0.038,4.356,69.58764540209445
8581,29.6539,0.017,1.149,10.159,3.541333333333333,2.266,-0.018,0.086,-0.038,4.099,70.6463691153339
8582,30.35192,0.017,1.072,9.777,3.539,2.264,-0.261,0.087,-0.038,4.119,75.88340726293988
8583,31.46713,0.018,1.047,8.654,3.536666666666666,2.267,-0.164,0.086,-0.037,3.967,106.0153313287146
8584,32.57311,0.018,1.066,8.255,3.5343333333333335,2.264,-0.073,0.086,-0.037,3.754,130.82221864086486
8585,34.32196,0.017,1.49,8.226,3.532,2.264,0.005,0.086,-0.039,3.147,163.54898049467698
8586,35.9585,0.017,1.782,9.128,3.5296666666666665,2.262,0.638,0.082,-0.043,2.945,149.89195116025795
8587,37.64883,0.016,1.638,9.834,3.5273333333333334,2.263,0.548,0.085,1.42,2.582,137.3988065029866
8588,38.564800000000005,0.016,1.06,9.081,3.525,2.264,-0.516,0.086,5.723,2.266,134.13948097117026
8589,39.35418,0.016,0.839,8.902,3.522666666666667,2.263,-1.128,0.085,8.878,2.201,114.18599774534572
8590,38.90278,0.016,0.887,8.324,3.5203333333333333,2.263,-1.085,0.086,10.579,2.133,105.41924388549296
8591,37.77968,0.016,0.947,8.2,3.518,2.265,-0.977,0.086,11.472,2.404,98.93519434986374
8592,36.800230000000006,0.017,0.713,8.742,3.5156666666666667,2.262,-0.539,0.086,11.744,2.981,86.60199179563568
8593,34.72539,0.018,1.053,8.753,3.513333333333333,2.262,0.014,0.08,11.819,3.116,79.89502537599682
8594,31.96782,0.017,1.684,9.263,3.511,2.263,0.023,0.083,11.654,3.558,77.97480665913778
8595,29.30872,0.019,1.858,10.433,3.5086666666666666,2.265,-0.008,0.085,11.28,3.66,76.70443231940659
8596,27.06146,0.019,2.514,11.417,3.5063333333333335,2.262,-0.191,0.085,10.549,3.744,79.5920267155759
8597,25.60746,0.019,3.012,11.873,3.504,2.262,-0.022,0.085,8.911,3.951,93.51537709073212
8598,24.67324,0.018,3.534,14.126,3.5016666666666665,2.262,0.281,0.084,5.345,3.815,110.44424386949356
8599,24.13633,0.019,3.782,15.574,3.4993333333333334,2.261,1.38,0.085,1.039,3.545,111.9932297127088
8600,24.24963,0.019,3.505,15.795,3.497,2.261,1.175,0.084,-0.027,3.35,106.78439873073128
8601,25.25473,0.02,3.283,15.105,3.494666666666667,2.261,0.792,0.085,-0.022,3.194,97.44735632693626
8602,26.52041,0.02,2.533,14.067,3.4923333333333333,2.262,0.623,0.086,-0.02,3.423,91.6596556220716
8603,27.35923,0.021,1.703,13.055,3.49,2.261,0.0,0.087,-0.039,3.342,84.59540766487994
8604,27.90023,0.021,1.225,11.723,3.4876666666666667,2.259,-0.015,0.05,-0.039,3.443,82.67092603977086
8605,28.11284,0.02,0.925,10.551,3.485333333333333,2.258,0.009,0.066,-0.039,3.286,82.80969200767605
8606,28.37891,0.018,0.866,9.247,3.483,2.259,-0.08,0.086,-0.038,3.517,90.0436535394192
8607,28.84934,0.018,0.487,9.87,3.4806666666666666,2.257,-0.069,0.087,-0.039,3.288,112.8737693973415
8608,29.49966,0.019,0.645,9.811,3.4783333333333335,2.261,-0.058,0.086,-0.038,3.136,137.63755704621065
8609,30.54838,0.02,0.822,10.254,3.476,2.263,-0.02,0.086,-0.039,2.868,157.9138033252517
8610,31.91575,0.017,1.438,10.555,3.4736666666666665,2.261,0.137,0.085,-0.042,2.676,144.3714572952474
8611,33.39718,0.018,1.25,10.185,3.4713333333333334,2.262,0.008,0.086,1.97,2.415,136.82608201147286
8612,34.55716,0.017,0.612,9.798,3.469,2.262,-0.966,0.086,6.859,2.495,135.85375139335252
8613,35.18821,0.018,0.591,8.962,3.466666666666667,2.262,-1.15,0.086,9.66,2.942,117.23663454146744
8614,34.97779,0.018,0.249,8.914,3.4643333333333333,2.255,-1.019,0.086,10.643,3.011,114.17788714718168
8615,34.45771,0.017,0.281,9.019,3.4619999999999997,2.253,-0.91,0.086,11.649,2.799,98.96622500017726
8616,33.95687,0.016,0.374,8.684,3.4596666666666667,2.252,-0.582,0.074,11.668,3.106,98.10472999655768
8617,32.38129,0.017,0.474,8.513,3.457333333333333,2.252,-0.236,0.086,11.532,3.158,84.77303806903862
8618,29.95097,0.018,0.537,8.978,3.455,2.251,-0.14,0.086,11.511,3.409,83.91040813530053
8619,27.67003,0.017,0.667,9.613,3.4526666666666666,2.251,-0.146,0.086,11.052,3.506,80.75001529235175
8620,25.90701,0.018,1.111,10.581,3.4503333333333335,2.25,-0.177,0.085,10.384,3.501,84.2346659745268
8621,24.65944,0.018,1.769,10.731,3.448,2.249,-0.135,0.085,8.259,3.759,91.46577634036248
8622,23.76364,0.017,2.973,10.904,3.4456666666666664,2.252,0.519,0.086,4.651,3.704,104.39448503214172
8623,23.34801,0.02,3.278,13.611,3.443333333333334,2.247,0.804,0.085,0.75,3.808,94.89619950785044
8624,23.45405,0.02,3.298,13.57,3.441,2.247,0.667,0.086,-0.022,3.63,70.35610381721825
8625,24.37002,0.02,2.817,13.217,3.4386666666666668,2.246,0.563,0.086,-0.035,3.6,61.408785343632104
8626,25.55279,0.019,1.915,12.791,3.4363333333333332,2.246,0.259,0.086,-0.033,3.444,56.20261175900524
8627,26.41365,0.019,1.368,10.785,3.434,2.243,0.06,0.086,-0.033,4.244,46.3720685222133
8628,26.89825,0.019,0.977,10.409,3.431666666666666,2.246,0.008,0.087,-0.036,3.901,47.148249998387485
8629,26.939400000000003,0.019,0.951,9.511,3.429333333333333,2.249,-0.019,0.087,-0.036,3.829,44.73846118211272
8630,26.954759999999997,0.019,0.58,8.804,3.427,2.25,-0.077,0.087,-0.036,3.448,61.41556724312079
8631,27.20603,0.018,0.576,8.674,3.4246666666666665,2.253,-0.021,0.087,-0.037,3.274,83.41419454250814
8632,27.9196,0.019,0.663,8.856,3.4223333333333334,2.255,-0.051,0.087,-0.036,3.025,121.87949525019758
8633,29.07572,0.02,0.831,9.411,3.42,2.256,0.018,0.087,-0.037,2.781,166.231346307952
8634,30.431240000000003,0.017,1.353,9.463,3.4066666666666667,2.255,0.041,0.087,-0.037,2.697,131.58765980274677
8635,31.91769,0.018,0.785,9.572,3.393333333333333,2.257,0.275,0.085,1.637,2.541,132.96488366095272
8636,33.16952,0.017,0.603,9.3,3.38,2.257,-0.442,0.085,5.583,2.313,120.13496925192904
8637,33.99218,0.017,0.436,8.588,3.3666666666666667,2.25,-0.598,0.086,8.331,2.016,106.82262649886952
8638,34.21139,0.016,0.07,8.788,3.3533333333333335,2.25,-0.557,0.085,9.784,1.864,102.54549010052504
8639,33.65013,0.016,0.118,8.677,3.34,2.25,-0.519,0.086,10.84,1.529,91.03353405254292
8640,33.21547,0.016,0.136,8.523,3.3266666666666667,2.248,-0.454,0.085,11.124,1.423,87.15990683316389
8641,31.60454,0.016,0.681,7.849,3.3133333333333335,2.248,-0.087,0.085,11.102,1.458,77.23884599911483
8642,29.15208,0.016,0.901,8.17,3.3,2.25,-0.094,0.086,10.986,1.65,84.37811006901805
8643,26.97064,0.017,1.085,8.957,3.286666666666666,2.25,0.01,0.086,10.479,2.194,77.3130316751543
8644,25.59271,0.017,1.457,9.64,3.2733333333333334,2.251,-0.043,0.086,9.575,2.435,80.37905923093197
8645,24.26278,0.017,2.054,10.292,3.26,2.254,-0.068,0.08,7.713,2.852,89.28665515037015
8646,23.36234,0.016,3.041,11.91,3.2466666666666666,2.259,0.223,0.085,3.756,2.877,99.84748439659244
8647,22.95579,0.016,3.63,13.056,3.2333333333333334,2.258,0.711,0.085,0.452,3.152,86.2578034762794
8648,23.051689999999997,0.017,3.731,12.861,3.22,2.25,0.464,0.086,-0.042,3.481,66.99671066641584
8649,24.01713,0.019,3.012,12.598,3.2066666666666666,2.25,0.123,0.086,-0.037,3.506,46.3215226101058
8650,25.37228,0.02,2.2,11.986,3.193333333333334,2.251,0.046,0.086,-0.035,3.394,31.66838448752243
