HOUR,TOTALLOAD,NGPRICE,WIND,PRICE
86,90.01220023273979,4.848750000000001,0.1043109733868027,180.5732035928143
87,88.86467024820307,4.782500000000001,0.1057122675902296,174.2152694610778
88,89.07904601417309,4.7162500000000005,0.1066350710900473,181.2825598802395
89,91.6702367867996,4.65,0.1097737422530076,247.7781437125748
90,95.8668412442724,4.631666666666667,0.1131402661319722,330.29992514970047
91,96.97303129464666,4.613333333333333,0.1173156671527524,289.7352544910179
92,96.66154830077822,4.595000000000001,0.1207220652570178,253.66317365269447
93,95.54222565386912,4.576666666666667,0.1284120944221655,240.9210329341316
94,93.24383629412488,4.558333333333334,0.1298190849434925,256.89468562874237
95,89.85248196361543,4.54,0.1288677998541742,202.7734281437125
96,87.27766069512037,4.5216666666666665,0.1333166241341596,221.1641467065868
